"","","","","","","","","","","","Normalized abundance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"","","","","","","","","","","","RegionalPrim","","","","","","","","","","","","","","","","","","","","","","","","","","","","RegionalRec","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Accession","Peptide count","Peptides used for quantitation","Confidence score","Anova (p)","Max fold change","Fractions","Occurrences","Highest mean condition","Lowest mean condition","Description","120907_Emila_6423_01","120907_Emila_6423excl_02","120907_Emila_15722_01","120907_Emila_15722excl_02","120907_Emila_12549excl_02","120911_Emila_12549_01","120907_Emila_12551_01","120907_Emila_12551excl_02","120907_Emila_12178excl_02","120912_Emila_12178_01","120907_Emila_10575excl_02","120911_Emila_10575_01","120907_Emila_11650excl_02","120911_Emila_11650_01","120907_Emila_5714excl_02","120913_Emila_5714_01","120907_Emila_12623_01","120913_Emila_12623_01","120907_Emila_6643excl_02","120913_Emila_6643_01","120907_Emila_16954_01","120913_Emila_16954_01","120907_Emila_11521excl_02","120911_Emila_11521_01","120907_Emila_11191_01","120907_Emila_11191excl_02","120907_Emila_11632excl_02","120911_Emila_11632_01","120907_Emila_6424_01","120907_Emila_6424excl_02","120907_Emila_15952_01","120907_Emila_15952excl_02","120907_Emila_12550excl_02","120912_Emila_12550_01","120907_Emila_12552_01","120907_Emila_12552excl_02","120907_Emila_12244excl_02","120912_Emila_12244_01","120907_Emila_10574excl_02","120911_Emila_10574_01","120907_Emila_11649excl_02","120911_Emila_11649_01","120907_Emila_5715_01","120913_Emila_5715_01","120907_Emila_12624_01","120913_Emila_12624_01","120907_Emila_6644excl_02","120912_Emila_6644_01","120907_Emila_16995_01","120907_Emila_16995excl_02","120907_Emila_11522excl_02","120911_Emila_11522_01","120907_Emila_11192_01","120907_Emila_11192excl_02","120907_Emila_11631_01","120907_Emila_11631excl_02",
"P61981","5","5","62.4","0.0290425723572095","1.57339751988385","1","1","RegionalRec","RegionalPrim","14-3-3 protein gamma OS=Homo sapiens GN=YWHAG","47485.4169932768","44033.1873293402","34718.1615432221","36084.7884944137","102229.260602685","105846.245291836","33544.6200241295","59224.0890534998","84977.9072430918","81512.8668834433","44126.7668295267","53938.4924316991","85802.6173498598","111940.030667211","42113.8111242745","38448.8200557522","137996.625521086","143780.186311484","35977.7370142095","40776.7475595638","34334.4603581186","38798.9113143021","42227.9224886333","41874.292321546","99115.3199722617","95095.8839641046","71154.767635927","88306.8202428554","77983.1190394803","104467.834898559","59469.8832813559","52556.5334259928","16931.6386178527","14964.1709608293","111645.370003024","142295.400328962","144346.949538341","115743.552562553","51675.7796834389","47921.4127928633","155238.928942825","187288.398962666","53442.6985778557","61067.5199175758","205943.02527681","266016.239888302","83933.6808196779","77019.5311033248","299063.125721566","133644.732165788","74020.6420373287","56719.6026184459","71743.1172735123","58459.9075970027","126669.29919045","100582.648266256",
"Q86UN2","6","6","68.4","0.0290456056402306","1.31484068870472","1","1","RegionalRec","RegionalPrim","Reticulon-4 receptor-like 1 OS=Homo sapiens GN=RTN4RL1","40959.3152128258","37383.8673691219","29021.8733322313","41245.2384583274","67907.8101900063","82353.0107291316","22591.0300620348","95419.7005168361","39742.6225012151","37834.4301405487","48514.2829031286","80266.9374107593","28977.8041784847","30409.076026244","35333.8464511087","37880.483445206","65836.9079772663","75659.0821685344","154478.087687599","189913.697862486","18013.5826703362","18331.7940286931","31867.5037158679","22830.026885801","48695.7492322855","67180.0410641598","48859.2288971414","53487.9150703909","83627.664516237","84956.1996930464","141938.352644845","118005.263774934","59420.0681689877","55402.0043220327","49206.4484489337","40281.3404801312","69688.8283056137","68273.5815453285","28165.5637261297","26177.5679983182","37289.8513236482","48704.6052708953","87944.1326300998","83291.7876107047","134690.718244713","128092.594119035","76307.8498195119","65259.4193034419","45689.7712144682","30150.3134011284","140984.547858995","119991.646076831","37900.698978523","32025.2813222615","88534.1763781177","57310.9860461629",
"P52701-1","16","16","120.06","0.0290796186475312","1.37915498953252","1","1","RegionalRec","RegionalPrim","Isoform GTBP-N of DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6","767230.429278958","1028290.84006443","224292.56702718","277743.467839823","805516.30277155","778812.720719657","423068.350471054","574740.555198738","575585.68505845","698454.704855967","490207.912432872","712156.772826353","1545878.55948876","2594939.14293941","428608.90804568","426235.559521368","854785.324699939","962447.743731601","246682.922563303","257969.97795638","1042502.87148065","1031572.94841123","6743262.21563835","6039256.86450577","2708083.11905629","5498423.12621297","898805.754541648","1423577.75555359","769320.569198555","846242.084517389","2123423.79996051","1375484.24291764","3239047.10645988","3231389.54599853","1061557.10665111","2430194.49435672","756908.226211521","683231.467537671","577468.88221659","552792.574454444","1918130.01303468","2537363.06127732","8445146.84041235","4895418.68607633","919423.619491278","1082895.78124256","4188931.17711638","3956629.29643635","1438047.42588384","2240355.87374187","580566.13459228","463756.327573373","852469.893096907","1841264.94983665","1042531.83857653","1197762.27633152",
"Q14CN4-1","6","6","51.74","0.0295117637757749","1.65783238901437","1","1","RegionalRec","RegionalPrim","Isoform 1 of Keratin, type II cytoskeletal 72 OS=Homo sapiens GN=KRT72","249208.665293951","242311.902168262","57412.1808917942","68848.17592553","431733.626045634","492953.750773724","301488.670322314","258553.915391206","173363.966547555","158215.180744161","219744.435201247","359874.464820297","360608.021186688","506479.542644035","178710.789471032","184551.882115411","318922.054493666","348222.473607558","101332.620874057","91016.2938961141","57330.9997560136","45101.8645695208","34965.7614755348","195339.51291202","323752.444577222","286453.369587322","498347.171088255","663627.796016782","355458.259444898","348980.870238156","2331686.21086818","1539678.9400042","155699.840010853","144019.326964692","374052.217976268","298332.897497053","211262.311057399","265620.519975978","103613.082506039","106989.709981779","328466.451190707","298213.15898257","618171.183253246","459091.883951509","495142.895232678","419384.222424614","166706.3174929","150724.485039222","152961.332552866","259005.16930598","481751.81334101","362408.516027608","187891.604425261","233672.124488169","592079.658421265","509372.579040576",
"Q9H3H9","6","6","31.73","0.0299024344142677","3.13673029434522","1","1","RegionalPrim","RegionalRec","Transcription elongation factor A protein-like 2 OS=Homo sapiens GN=TCEAL2","48603.1714172958","195014.438827109","81216.5672224482","219746.384253768","89387.5072069337","73361.7884994787","12290.6557289183","51908.0954839508","77764.6188848877","67864.5602237802","56820.3139365177","47221.131465485","128969.768348633","128667.605588749","1032940.58901256","1331430.04119761","1167737.15428709","877359.69924718","35358.0403020586","36201.0772494559","426631.139408847","368189.778249858","1062415.49800395","1725690.28927521","19255.0097848744","84258.3810336918","44150.546604235","55834.9286260631","24824.7545076212","34116.8157013198","28755.5542431132","34022.6439333722","36779.3412295665","37670.5722309951","42635.4106007026","53403.4488769381","125663.012192554","90304.577970817","52300.5841364939","45129.4291500437","52089.0802718295","48777.2040154538","423904.261111601","290932.88768464","300009.127873145","250956.413931358","86424.990399143","78037.6320684104","46142.7103307972","32964.3662134375","30915.792586858","22270.2512211582","96798.0272616515","592635.495870355","44676.2003884942","40247.8738157716",
"Q5TB30-5","18","18","120.74","0.0299957213035357","1.19945912512324","1","1","RegionalRec","RegionalPrim","Isoform 1 of DEP domain-containing protein 1A OS=Homo sapiens GN=DEPDC1","999419.402999627","688414.925017369","891834.285223043","488777.027254318","1028270.85030857","1100637.95073377","723567.239897239","526877.413214071","645764.122672387","710579.512067665","327865.383737006","667807.401452941","585971.870697258","911426.372913744","291033.889229794","348540.056029612","343200.72283254","338771.629819278","150782.054236463","179165.358090576","293667.881890065","280468.29349591","386364.711474116","492954.08815755","827818.570168954","787170.931905302","456405.730661504","636157.985603931","859690.571895357","1135547.32944658","765856.295474008","565662.947845595","321646.142946744","327002.645239048","556945.969950857","676800.851148073","849975.153911554","756757.371521664","391674.701639834","397173.082232234","571600.768669555","781155.57388929","771742.086637802","673294.620555978","760475.949381108","723656.55891639","821432.520241377","738001.824857465","704475.691476313","919060.41824098","601304.423378257","648062.259038323","1112996.56606459","709801.231288941","644390.549138629","536761.348641732",
"Q9BQS8-1","23","23","104.77","0.0300815049496607","1.28376173964288","1","1","RegionalPrim","RegionalRec","Isoform 1 of FYVE and coiled-coil domain-containing protein 1 OS=Homo sapiens GN=FYCO1","4654315.99516942","6174140.2454395","7826741.0107235","8538780.53388333","5776217.76679988","7924167.26931794","5824566.67387232","4194445.26773331","7969942.03994901","7370995.92626103","9868433.48541145","18765480.6555969","5853620.90485648","9235864.13883466","3154326.70645064","3783059.15813362","4219021.53576557","4399716.15469411","12700931.8453248","12128511.8942067","9364189.74475891","8838138.65352729","5680393.45762044","4848571.4461922","4232334.46937073","5431344.47217137","4342548.11884855","6369843.88231787","3641559.34503407","3733311.87145156","11818040.4508537","7693042.69600127","3794028.43848042","3758722.70752648","3782132.89014027","5668103.00920339","6913403.92978093","7154853.97940121","5372349.61717959","4492360.82915861","3193240.07119253","4441775.33309354","5032377.18580284","4896756.42734618","7476840.11330485","7638303.02779091","5076143.05931587","4680847.09939817","2044306.3022599","3282439.19545684","11809079.5929549","10488070.8519095","3352025.47246291","4418407.90226308","5123579.19170236","4603700.26628901",
"O95758-1","8","8","84.64","0.0306168513962771","1.69668704707301","1","1","RegionalRec","RegionalPrim","Isoform 1 of Polypyrimidine tract-binding protein 3 OS=Homo sapiens GN=PTBP3","351983.933565582","297173.866531453","67414.4446142474","43878.0582872882","519732.929519197","494351.16790371","7508.52775493306","171114.58603627","607577.167220161","489715.170693929","108928.992058325","123373.050684678","2575417.09783895","3233156.58923357","78601.099206735","87616.8586787344","52051.8242405497","52236.874323995","44726.3635950835","33713.7651472429","102209.773745252","105566.30810764","129414.599013848","139213.341946169","652782.739627811","570448.330092115","428838.845714097","490186.637182467","775300.103085141","1208317.45484116","746555.0356336","799413.767733922","149534.107538389","98502.6977179302","886522.25506604","716935.059710011","251960.782880727","270315.258497545","231210.887240405","213284.163108413","3948101.05228949","4908431.23102782","176904.105195337","159625.455371501","86284.1735355974","81356.1713974747","275695.630147377","236391.080754689","104350.261611002","99186.1943341536","1487911.51097559","908388.010270249","618875.829762857","574537.673925603","236748.10750819","209597.264010225",
"O43556","2","2","110.63","0.0308976105925988","1.95674752847134","1","1","RegionalRec","RegionalPrim","Epsilon-sarcoglycan OS=Homo sapiens GN=SGCE","85866.9461579848","82947.4699919932","86639.5230054692","82227.3199989749","37013.5016978537","29055.1390971704","24906.0548247458","82656.8962212011","140377.677970513","155669.816987341","98459.7490491155","161148.107579052","81526.7553286854","114435.482583387","16911.4937844741","17179.1429579811","20014.2682379236","19018.6583418424","17557.3934607987","19198.6170714939","115063.60068844","130125.161348706","20952.1563684851","14318.9857763867","21338.4654986884","22639.0734921455","76274.0124818852","101386.164185183","28133.8801443327","36759.2908283946","51058.6783138935","37318.3907799676","67166.8980134378","65587.2665001489","26135.4978748131","43102.0327082774","282043.075262241","232013.950793709","127273.485350064","132586.199459391","124837.698721569","161677.746085105","23761.3465972109","29215.1990106688","98047.1682299228","134061.035916974","159005.62836225","137346.290115754","677725.31245937","592294.764418172","114140.914110774","89920.8625061356","22720.3735000678","25081.2028898845","77382.6503744337","72324.0399822949",
"Q7Z309-2","5","5","27.89","0.0309959928054288","1.32710089485063","1","1","RegionalPrim","RegionalRec","Isoform 2 of Protein FAM122B OS=Homo sapiens GN=FAM122B","3547594.060847","3367666.35331831","3267737.482596","3183382.3210487","1978920.46227416","2391168.56095798","973437.340302848","1647675.3872916","1835773.62880245","1695482.06963098","803062.83952331","1349550.57252623","1862508.86267137","2790021.0755069","3136595.35183361","3599199.30163166","1255137.87520397","1635015.9999915","647071.438386393","712377.697575571","2108670.64362387","2167002.74926967","1273588.8391517","2109155.09189761","1211208.55421879","1014526.19014349","517858.864700772","683773.405655291","3334550.40917811","3616589.27371444","673524.884650725","558231.664714724","297231.85332624","259742.550877301","1809567.76354272","1358803.77342556","750643.733461202","809050.805579944","1432303.25169283","1387841.64975469","2157286.88161768","2948621.87398352","2461890.83156886","1995634.23859055","702739.097253603","622989.648508562","435511.558386834","384675.579277292","1256119.92339565","649135.497663715","877613.19321252","818370.353830307","2896531.28110802","2952571.08207698","1284967.0254593","1026982.60299725",
"Q8IX18-2","6","6","9.88","0.0310036042204122","1.32862013990662","1","1","RegionalRec","RegionalPrim","Isoform 2 of Probable ATP-dependent RNA helicase DHX40 OS=Homo sapiens GN=DHX40","178802.127039524","225556.306392454","31797.9463637663","39555.7502463997","506333.281312958","649251.189588252","61488.6730508975","143842.397410198","55967.2962472493","58291.4969060556","88925.6179625859","124113.176621854","79666.2895184087","149594.116606173","49655.6017895551","50185.6453934419","89818.1579740149","109927.608255373","57208.6718385518","61690.4592913558","177843.489186546","177693.070588053","210885.834865176","83069.679435999","86891.9326377822","120533.434315451","181783.179583752","251366.526448703","103544.827750372","104880.1727708","98325.1760057071","65928.874482445","131153.338748959","106644.019984995","224403.008179158","250054.037142725","261342.241052186","186615.409120621","239518.341329042","139837.243565878","158063.445381065","251452.6070361","45193.4646719614","84636.7235425133","521616.225242172","519004.302399696","234703.215042725","225548.360096347","428778.61848095","188265.42288144","83981.3062108145","70452.4850952888","149904.641240359","152790.25754067","205047.1312766","217968.090466161",
"Q9NTX5-3","4","4","18.81","0.0313719535138188","1.42758076695245","1","1","RegionalRec","RegionalPrim","Isoform 3 of Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1","1004520.49423302","1044855.04767754","66680.5515884291","77568.3288388472","1241385.84854915","1497425.93868876","705436.147705939","897677.183243204","861519.348055624","935099.614499682","381793.152143571","589853.372404946","572554.136470321","758943.478961366","1210434.90993595","1222764.1129953","1770900.47572926","2189125.50629902","103410.854446791","133488.460826635","489078.542273985","444413.593199075","394959.892237043","418539.189141103","913511.236643819","905048.50422215","836244.928033039","1207202.1688708","1584243.6132325","1710412.32604093","1459544.6126717","1114993.02526481","973872.191180903","1674054.11013446","1806043.13221109","2157168.79806037","612923.643119027","480949.051017225","305391.573593645","268417.22637117","780586.538372687","1049252.86476276","2087500.89634503","1916200.4486846","819725.376582611","714414.758974387","947330.477076193","893746.508293474","217132.927190759","292914.77407303","1297284.3047491","1138576.25637171","2114886.44444803","1561731.3047256","1321291.03312158","1354515.26980878",
"Q9BY31","10","10","110.81","0.0321702692058884","1.92180819946985","1","1","RegionalPrim","RegionalRec","Zinc finger protein 717 OS=Homo sapiens GN=ZNF717","170395.135862371","252284.264523524","400261.013588401","565953.597275791","315226.397063594","291242.755627979","194295.805751279","325312.270592879","174362.262578985","185643.204366695","232791.691070796","264974.118271707","154293.203654786","168946.712405778","1652354.904732","1862321.88095709","702988.413992543","1203599.12205451","2427647.80822536","2365712.23578455","543237.241091492","408873.97676952","288514.407709935","495078.86090617","215935.375019466","549031.867386002","135085.902335705","188294.124668045","210172.644651798","222307.999527932","187724.287185992","170853.869161321","273436.779513615","273193.369394169","143182.473935797","224030.534577988","142141.06487311","157362.63197093","273660.215200896","409641.306065844","174890.336470301","662403.892689848","490830.397196976","1548609.48466039","265176.507851529","312766.710514273","310451.150879923","427380.778491183","473589.017935211","263304.820582339","159752.128524351","112734.130270756","177309.599841794","339748.179774826","141328.693549001","159784.272880315",
"Q96SQ9-2","3","3","41.25","0.0324728794096685","1.47871614731148","1","1","RegionalRec","RegionalPrim","Isoform 2 of Cytochrome P450 2S1 OS=Homo sapiens GN=CYP2S1","80064.8737658552","68406.5610068981","26710.9987558542","25977.8608356258","104664.388762753","126365.881754552","45687.3819177159","53245.5782772704","60054.4619814274","67158.6607013858","66909.5246122705","102700.809685031","47753.2211118583","59360.9957373902","44012.1873007272","52273.7413337189","55145.861190558","67002.8958894729","28079.8947419267","32124.9752090984","33853.3940982146","35005.2267353473","62876.97840423","83440.5801799209","119884.543871199","97468.4790313125","77569.1989874187","103413.501851085","69662.9728736556","72982.8533031018","323276.86066876","213266.822841597","186913.578668293","141076.95945602","88534.9648095934","88306.4828735929","69649.2208471323","62705.155130113","34263.0038679515","26737.2869702116","96088.4280696163","116489.63935764","116113.642203089","100014.793434314","52779.0261512356","57090.692557332","109086.573151032","93221.9153327759","19966.0528105854","28248.3415412246","94770.7786473459","85231.6779664709","119703.897766921","87474.4534193069","80258.8044833166","68013.9823552279",
"Q96JM4-2","35","35","229.63","0.0331647645405163","1.19409533925392","1","1","RegionalRec","RegionalPrim","Isoform 2 of Leucine-rich repeat and IQ domain-containing protein 1 OS=Homo sapiens GN=LRRIQ1","1084003.1137665","1304656.84957551","1202958.18877824","1166345.39870819","1530131.17623128","2199117.66088619","723050.419974092","1057704.09411971","1045305.98807366","1090104.50707647","1112332.86809641","1562957.19553202","563918.823657229","733890.808190625","1445993.29042501","1459078.3699235","1173013.08761694","1364987.08285217","870022.119354376","980975.194377074","652000.741913912","673452.103299639","1066579.83119956","1110846.12603972","637545.841645117","920157.347063134","1284347.28877556","1921446.61506704","1118858.59320831","1209558.66771346","1958090.65242258","1445216.47143353","1324074.12716849","1171854.99402746","640606.874603136","1104938.57319502","1378090.32846873","1281900.56330937","1616739.19685621","1414470.50866213","1252444.433938","1632299.70514474","1171253.25823308","1101531.24370875","1437894.54903635","1511903.49095872","2454094.1283686","1990238.95395874","833061.454729495","807283.030913353","1041655.80498879","736914.138215326","1790425.23468927","1455011.48585337","1660918.31100392","1594401.09338907",
"Q9H2X6-1","11","11","63.82","0.0335926806382025","1.34191456140263","1","1","RegionalRec","RegionalPrim","Isoform 1 of Homeodomain-interacting protein kinase 2 OS=Homo sapiens GN=HIPK2","174523.408694013","152272.619520533","120982.87506288","116029.360746785","199789.322893472","205465.721924582","66005.325733932","177357.16220145","192659.093488735","195847.24183563","153770.791106657","245747.480931071","132860.153766908","152512.976625465","86803.7599150447","84388.5691587147","115677.974320908","109913.099288303","102376.431365691","112922.870198628","122532.333402676","125356.321558793","97986.6115290142","126026.855176917","207060.327821756","168168.687594848","517561.657152723","584786.938726269","157361.141927982","200504.654994114","131463.869501674","141806.639630821","120097.310973326","116448.624769486","209260.642749875","211274.735785716","328672.040504839","316494.456263318","159047.838394726","151187.803318178","208159.071572567","230011.708633217","293413.811614623","242181.610884169","331761.28599939","318177.290363285","185103.497790876","183980.522637082","368432.836400655","129898.65941949","145136.9356218","131284.12487802","96792.05069092","86594.3942026843","674130.48538399","636099.77531313",
"A4FU69-1","23","23","123.27","0.0338435800299352","1.47170112159207","1","1","RegionalRec","RegionalPrim","Isoform 1 of EF-hand calcium-binding domain-containing protein 5 OS=Homo sapiens GN=EFCAB5","1322663.56123031","1556900.62148985","676947.403415499","670381.527880063","1418156.10254814","2044562.13995753","354044.817353761","815534.668731043","1000199.13090459","961051.223741324","833269.982338193","1355314.23834853","610186.128319453","791542.182575627","948902.353951108","725314.250219922","530331.292143204","482074.269509345","749291.441641739","434666.432652303","803273.918701774","767379.052689952","1124224.1339668","1711400.21079213","906338.412035284","1130947.92824923","1577093.63755405","2287933.16341092","936979.914061739","1045444.78607898","4306463.7941679","2799532.40416414","843939.13488974","784187.995595164","812669.284497255","821484.424853856","1502129.11180181","1625471.14241598","546286.613457977","509216.57436295","928351.314644801","1237016.68186824","3598531.0804375","2634598.37959723","1277687.77647004","1030989.81667577","2017609.70818771","2063146.118339","428430.202191471","1448123.00776018","1435218.92350087","1716126.69478532","677774.84232919","593209.666052322","2089358.50668223","2365845.65028474",
"O15381-1","13","13","91.94","0.0339729677333668","2.80689382726206","1","1","RegionalRec","RegionalPrim","Isoform 1 of Nuclear valosin-containing protein-like OS=Homo sapiens GN=NVL","140038.512481704","151239.958822394","203588.440828422","198123.978460877","299529.596930841","318342.325372785","81442.9686771657","479719.480452981","238695.304295883","232642.495056874","162878.670929257","221438.761713682","181276.287448422","198151.121376376","113667.615595515","105853.537730105","128653.64877259","147283.632501873","88246.3008356885","89416.5578456842","1028012.8009854","916005.249169504","511225.184129464","646140.541514722","283347.776507645","303643.796209667","129091.532467999","145292.814377346","203715.473098289","244517.60019067","260757.188440211","243167.933668262","220503.855347644","170884.668029041","194849.630529322","195847.1181994","385498.464761208","332726.807505782","450996.089321559","430815.569253922","284165.867277394","350180.147348452","136177.648141385","130587.167491566","472014.686485924","548840.609481622","397858.050167917","334452.609260253","4893134.98530984","9267566.08452314","296937.263042654","221294.289608478","297397.332936343","296526.163303027","238389.577055169","233944.844305942",
"Q9NTX5-4","4","4","18.76","0.034082774013365","1.42499287146613","1","1","RegionalRec","RegionalPrim","Isoform 4 of Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1","999610.938861279","1042316.02431598","64873.3157833909","77037.9567121367","1243291.37293379","1499370.38642204","705700.248710321","892042.189247357","851873.745582042","923216.378329356","387843.370019431","590569.538850281","544812.4712642","751229.549237103","1211525.36595029","1223390.96391358","1771117.26538876","2188813.6334923","103441.618914894","133827.537341845","488920.90736993","444741.805502166","414648.618078204","418641.184453412","912987.444719075","904334.562576648","825411.106191754","1185490.33398172","1584595.7436696","1706614.47044885","1459863.40757899","1113068.92363933","967851.609474301","1669933.95669633","1805037.21355617","2157586.07217625","594558.920704801","460508.732037911","306586.09020744","272819.906109716","779798.2673619","1049172.47527513","2080054.56814971","1915730.21959407","813590.547373836","699853.599787992","929416.29931237","879647.78646869","207483.014246446","280985.877510518","1296876.17410083","1138228.74760144","2109895.04778583","1560112.10689245","1311724.81314353","1339781.63447998",
"Q5TEZ5","14","14","147.4","0.034579719749452","1.32263872934242","1","1","RegionalRec","RegionalPrim","Uncharacterized protein C6orf163 OS=Homo sapiens GN=C6orf163","5279546.23715441","4215970.15013898","1030599.12144726","1080870.49613398","3241837.69930226","2664076.99149017","540030.128125561","2146664.38695749","5272751.37226625","5741387.36985421","2572822.901972","3521192.05569217","7523149.75472054","11221982.7023439","907002.512741095","862773.220677148","1114729.92898646","1292513.46499829","902691.942521426","1023887.46900325","689696.38033126","633493.283278965","829981.040795606","867577.169354225","4421787.57331778","4087678.18783552","5758780.35019973","8179858.61064596","1420514.85011675","1680265.19551181","11102492.5395671","8061865.01854326","3267059.63423044","2875064.63426722","1986564.24262837","2877499.29002934","6288711.43186017","5215635.7448063","2996556.69583919","2893632.39962512","5286083.25008332","7399234.76497906","2277630.19006275","1294530.01121323","3344342.44199555","3834810.97017619","6036562.02009378","5461361.48687219","719003.575606132","875699.312368031","4608558.0908114","3668957.48037819","2962069.95789112","2785462.27736639","8045469.47771437","6631021.45439342",
"P14384","11","11","173.07","0.0350920806481692","1.31216777482092","1","1","RegionalRec","RegionalPrim","Carboxypeptidase M OS=Homo sapiens GN=CPM","169190.009724285","209227.853119395","151148.341401966","140737.931515745","398270.485754862","435284.844206099","279035.283473395","233254.719161603","283165.052365312","328873.700939805","150754.211917124","204481.512836166","189570.523445553","231558.665170127","215697.189157998","221366.579941399","498908.281690958","512884.055732851","149951.215148515","153673.08686215","209864.701046125","184363.249292166","413540.397700119","356991.490052412","394166.583595881","364725.027494627","177203.42077929","222433.716175178","227504.634557238","286464.797648913","509016.8837035","396085.242123866","301228.230344864","307583.27103404","277333.919581686","317480.372568398","474368.611977346","390256.3732207","164651.704316648","140251.455119491","142890.137150534","167616.403460789","461793.767785638","399598.656192266","625389.290344231","751935.375951411","469151.592631228","366007.780729143","284750.940994149","295250.863085893","564891.897785059","442927.198211754","362817.374751487","383563.442324015","157307.034733524","147320.391545793",
"Q9Y5G3-1","9","9","97.74","0.0353999000649099","1.6185761805331","1","1","RegionalPrim","RegionalRec","Isoform 1 of Protocadherin gamma-B1 OS=Homo sapiens GN=PCDHGB1","458337.910539666","506723.210827841","412693.036379196","413575.434076309","485355.165997233","816232.348132031","236617.629369772","256866.906209062","848873.354032937","801080.969585562","560409.080527241","973022.052792848","603166.797629164","985972.022492559","110722.888875443","108359.954765215","127256.787708976","162598.468317789","94625.5997169682","97337.1950004046","523223.621466389","586687.487588007","149532.72354088","158102.254680442","250807.428854575","306644.002918138","364729.151195309","517073.008317659","117128.192637161","145147.012735129","267878.8564369","206422.306015911","128582.190362077","114867.060105575","176304.491918105","208748.430703676","425312.151095791","303945.711719393","349402.033147098","316612.717158692","189356.789327574","257155.851925403","101580.450818307","106955.163217947","558109.892556611","722975.767416456","399611.616930925","311567.418810872","296250.933159155","233787.561708456","384321.483985715","326797.846796737","176135.197997615","175322.787488294","191964.448360072","170168.74574053",
"Q06323","2","2","9.84","0.0355329203460119","1.57488571985862","1","1","RegionalPrim","RegionalRec","Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1","572702.840697208","588926.673891341","87197.4026960072","86316.8506016064","760057.732746035","985597.256702933","243821.828812182","272351.47057565","351958.233894434","283922.553090469","305739.556327072","519089.195740746","336290.75421883","466248.032682792","163840.246773084","175872.266090127","69492.9698145964","87111.4136019476","56837.9090806206","55620.0947962145","44610.5353759501","43325.7146508808","91031.4312807929","106973.272622524","392645.181521961","377648.676450201","161894.625612639","201842.074549609","705280.993090613","833374.03693304","122744.251296904","103058.561501103","148871.772212744","123566.328081069","215268.844289473","172583.454619738","212891.632451395","157191.104395445","119088.241507195","93553.4668820102","368703.195860251","482541.683700801","75744.0690292221","56799.5861762223","68456.2231920606","55811.5352209409","39589.9499274477","34687.5914895335","19942.5512021685","41231.5675096481","67751.8384221611","55626.1947619743","243089.188976364","258964.096879249","71189.902627756","61629.4079578979",
"P07942","16","16","141.62","0.0355498293563674","1.76986994199581","1","1","RegionalPrim","RegionalRec","Laminin subunit beta-1 OS=Homo sapiens GN=LAMB1","713878.542164172","720840.655460162","4120594.36719677","4253598.66791188","695084.66334274","810295.152404762","620770.068502748","558173.444498957","747255.86605527","677334.529311839","1185562.83406008","2110545.13232078","433732.37048719","583734.754522015","443982.660942454","455976.618355024","285623.960610353","309662.617041052","1095930.18092489","1240062.22850907","540207.011460173","498111.018554523","331457.456738261","438294.1542513","357875.715955028","320563.328227153","301539.803930099","492166.987080816","303423.130614287","341275.102871171","893723.233696796","677431.200981321","578433.504303158","511450.337270692","443396.852358628","401592.452157695","505422.126927345","484488.018745607","978807.53538014","906009.25426633","433532.736334469","558689.451778367","296021.023814052","278872.962823588","381765.500428693","398994.93325048","549717.478380515","525931.163089261","563365.089663806","425171.738570543","236344.867130925","217243.456898492","444752.96143025","506846.978879669","786169.758154112","690176.357585702",
"Q58FF8","5","5","25.34","0.0359496303360678","2.26477809381484","1","1","RegionalRec","RegionalPrim","Putative heat shock protein HSP 90-beta 2 OS=Homo sapiens GN=HSP90AB2P","88134.6821197531","92020.676635995","62692.630004014","67241.9735197189","335059.149962924","177199.549249024","75730.2238002979","96788.7362566286","81972.0886771599","85072.2743385198","53213.7494714515","80858.7724065368","354482.810328756","464767.88759178","160664.035856801","126756.261309102","56697.2049480512","68207.4117069811","56483.5844214944","53494.9463479436","68451.3063796057","54743.1014468815","739559.369025545","719678.860124989","84437.329013912","58474.667500785","136929.423651298","181591.774405127","98267.476275642","110328.975075587","1105849.32786312","801597.286876872","35340.0688976012","33713.8545301689","648422.125550779","1372645.46842198","115537.068254232","92161.8257942914","60934.7700026685","57651.1614669548","330879.130125159","311980.741165706","427057.432839425","332719.732440605","51638.8281794007","68577.5903992235","576507.926368265","479845.970607068","204618.890763342","119256.512467541","1685122.34511496","1034401.55388445","136857.457172012","104202.630633674","107864.020856185","98362.1436985741",
