"","","","","","","","","","","","Normalized abundance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"","","","","","","","","","","","Primary","","","","","","","","","","","","","","","","","","","","","","","","","","Metastases","","","","","","","","","","","","","","","","","","","","","",
"Accession","Peptide count","Peptides used for quantitation","Confidence score","Anova (p)","Max fold change","Fractions","Occurrences","Highest mean condition","Lowest mean condition","Description","120907_Emila_7288_01","120907_Emila_7288excl_02","120907_Emila_6404_01","120907_Emila_6404excl_02","120907_Emila_7706_01","120907_Emila_7706excl_02","120907_Emila_8209_01","120907_Emila_8209excl_02","120907_Emila_10719_01","120907_Emila_10719excl_02","120907_Emila_9724excl_02","120912_Emila_9724_01","120907_Emila_12676excl_02","120913_Emila_12676_01","120907_Emila_9137_01","120907_Emila_9137_01_120922035105","120907_Emila_13869excl_02","120911_Emila_13869_01","120907_Emila_8009_01","120907_Emila_8009excl_02","120907_Emila_11952_01","120907_Emila_11952excl_02","120907_Emila_5815_01","120907_Emila_5815excl_02","120907_Emila_9914excl_02","120912_Emila_9914_01","120907_Emila_8674_01","120907_Emila_8674excl_02","120907_Emila_8289_01","120907_Emila_8289excl_02","120907_Emila_11117_01","120907_Emila_11117excl_02","120907_Emila_16521_01","120907_Emila_16521excl_02","120907_Emila_10350_01","120907_Emila_10350excl_02","120907_Emila_15494_01","120907_Emila_15494excl_02","120907_Emila_15495_01","120907_Emila_15495excl_02","120907_Emila_15073excl_02","120912_Emila_15073_01","120907_Emila_13203_01","120913_Emila_13203_01","120907_Emila_11934excl_02","120911_Emila_11934_01","120907_Emila_21512_01","120913_Emila_21512_01",
"P53634-3","3","3","167.81","0.0242669141501523","2.30008080238369","1","1","Metastases","Primary","Isoform 3 of Dipeptidyl peptidase 1 OS=Homo sapiens GN=CTSC","191184.500975192","2648494.83855174","140999.103836635","139344.582152429","10038.1320820024","68151.3984798705","18146.0481361498","57609.331566825","244299.686111335","309886.160664229","697554.215805338","647644.366908101","170003.603528501","249145.540221284","197341.119616233","281114.997504483","168278.318638168","364826.109470594","126181.821503572","101810.686826359","79002.5352793069","95555.9073748198","177984.145712627","155739.957168816","278547.062755439","438445.22102672","507518.948213081","1183405.94154584","3634074.95679953","2903520.78541507","150482.782979485","237569.804895306","44707.7545110165","72408.1809257592","446524.182584154","183436.156856851","141807.164114714","138824.36472723","340852.490844353","316004.587963208","432413.80767891","493096.048165971","1705617.82646796","1672468.08510563","315767.799089489","450131.794611847","196072.593829232","114647.418107655",
"P05154","7","7","85.37","0.024420667048587","2.01416303191885","1","1","Metastases","Primary","Plasma serine protease inhibitor OS=Homo sapiens GN=SERPINA5","35220.1946595417","37968.6819404598","10453.0573083166","19190.5193139601","26006.8062102544","46506.9079084493","14115.0775435009","27939.4207359531","41798.1460871245","25242.9076025082","152816.157516809","108160.864492683","39532.8194115716","25442.4382869767","51883.9407009934","50731.3572396322","34970.5107063415","29553.7395473457","46374.9471061161","44701.2666098156","14695.4743144959","22327.4797807878","71532.3602850618","25987.2714315734","394939.839486182","480287.795533338","29500.4957149336","27161.2289529253","76764.5121197368","33039.7625706466","46308.2147667644","28296.2299560727","148546.548434166","27926.1700005367","103484.45052775","29401.4946429493","45539.3924246085","33094.8279582955","86715.9274335738","69167.8729724337","439391.226811041","430208.829525617","195729.487444874","201364.054061363","563757.963993808","508224.240038466","40936.2024058533","36748.4603764076",
"Q12797-3","7","7","54.22","0.0246097630204357","2.01457128081732","1","1","Metastases","Primary","Isoform 3 of Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens GN=ASPH","183769.726120515","161082.385561395","117937.868253682","82569.9461918015","57136.5301787878","75144.3284574755","62811.7144553192","71921.6424945595","77076.9754222646","66514.1985335129","261653.42845043","146137.334412573","110029.084211396","108371.445328187","118527.978805611","94747.0644329822","108541.4887502","119279.037126663","113677.799256134","104323.994432006","173456.954884298","147943.326242482","94551.5149557507","115915.250193337","128884.847805407","152355.709887188","96875.1360573799","86973.8706836867","200708.851827558","224239.829634057","75211.1621263118","232151.865330871","35383.9435314023","48325.6014886249","383372.326612947","248633.606868768","100990.330433577","119144.550275687","112610.283684628","147403.114575632","766647.706310154","690747.686893924","326299.012599787","306690.835616105","514709.405416695","346863.313182439","69822.1096007435","72773.9348673656",
"P18564","7","7","123.38","0.0248692776584877","1.30200575391299","1","1","Primary","Metastases","Integrin beta-6 OS=Homo sapiens GN=ITGB6","87017.095602013","88602.4823872377","91497.7380614094","83625.0279534444","74519.0728515218","38163.844991952","120321.88960721","34220.3270936094","29795.104086178","31949.7298746626","154879.19479085","117788.335658626","99853.3469951155","79657.8358895511","68942.5293355167","73121.6475858416","71472.6392135122","108695.460408536","60066.4660026057","66819.2660870894","75456.9092686507","67334.9824776409","68950.9346921255","101526.746351405","121274.104341635","172845.70288596","70060.7212318364","62142.3047849899","75858.9346984914","67834.7181273623","44082.4911095813","40767.3660311258","44320.9888108519","16951.4070526336","63291.4907156898","58284.2639964106","65622.9223796382","76092.065345012","34255.3797591492","35211.8405004514","40652.5585612875","39696.5823496958","36980.8063267988","34381.3862969205","75931.2642192455","63390.4299999562","146108.51693179","230288.590022614",
"Q7L7L0","3","3","12.68","0.0249155020714463","2.26870439746976","1","1","Metastases","Primary","Histone H2A type 3 OS=Homo sapiens GN=HIST3H2A","138652.266888019","121102.869961843","79815.1606071018","56585.8272372394","11434.2431928912","29198.1916695303","19697.5040497139","13649.4958136857","53577.862764197","73424.7641166165","133756.392829209","141407.218218133","28176.7379130561","19272.2404132829","81093.7087781744","94902.555181181","79469.5884171059","126502.698281881","37255.4036619583","30235.8698577125","31045.0753256589","45057.820391527","292996.945171825","249138.929775301","211568.853989952","269908.246524846","72626.6431296923","70280.4689190723","414186.453151994","493830.069360325","28976.768558803","36272.7207630855","72438.0842510004","63872.4673994358","140337.327897954","169155.839645628","71733.5361615785","75970.3952485708","701686.989077943","1225256.10558075","88485.4600589879","91805.3610992127","104289.498595593","104978.323746379","289392.550051482","316235.946319852","35057.1501884055","72663.2069826213",
"Q6KC79-1","50","50","278.85","0.0250144822512663","1.71450336518909","1","1","Metastases","Primary","Isoform 1 of Nipped-B-like protein OS=Homo sapiens GN=NIPBL","2891200.32144687","2963654.00720781","2101772.1234973","1954042.41151485","719594.595381522","893310.619177559","607362.181065525","923931.619289855","2989130.01450754","3737951.45939882","2264412.82450807","2053383.88372285","1083079.81954443","1152117.83023417","1939251.87574167","1903722.35884833","2434813.12872724","4269261.9290635","910777.090693981","1173735.17124693","1288964.11275473","1408193.04145773","2302252.61714396","2584244.63900384","2672952.01845458","3216033.89814913","5153778.89703516","4006373.25838345","4001303.56397245","3853226.41779181","858243.722894595","982367.93462272","675682.797518695","567182.542823591","2475118.04516623","2770854.2723564","2055323.30361383","2231833.84570975","2250957.28595741","2883296.99811039","8191490.03291734","8223150.47252428","4534240.00437219","4257297.01343228","6154680.89870591","5483179.26599363","1693009.25381989","2772641.51322211",
"O43451","22","22","132.99","0.0251550780867266","1.77056722055801","1","1","Primary","Metastases","Maltase-glucoamylase, intestinal OS=Homo sapiens GN=MGAM","6297429.60305423","8516068.34597059","15166902.5018586","15336153.1562682","7516894.88717851","7997040.01743958","10999213.3821994","10558330.573269","11696411.4276008","13640590.3596083","1881904.23255922","1784543.68234254","1256202.97718844","1387265.50239379","2908658.02621097","2590538.4869064","2194162.77745301","3700135.04864803","4713439.26275188","5505781.67466109","13740649.224609","13180287.4284161","4241016.06528","5196185.84286469","3633592.19308266","4207592.21180371","3678983.51311676","3182263.58241959","5714181.85070483","5335647.40188897","8788807.43482277","7538149.87222748","3070309.51660933","1991509.60065062","7182259.33465188","5284428.30359105","5400415.02470375","5840358.32624112","3847221.25204921","4235795.24522178","1539981.3506226","1498936.96894099","1705665.70487265","1772730.02674399","1829979.53428608","1684699.21872218","2834407.89109272","1992121.8218643",
"P61371","7","7","34.3","0.0257274701633913","1.65267037864674","1","1","Metastases","Primary","Insulin gene enhancer protein ISL-1 OS=Homo sapiens GN=ISL1","14711.152157999","35084.1542889666","17830.3981553219","34515.3268702142","13482.5891904177","24040.9416506162","14231.1933407061","26081.481087213","37995.3491551063","38534.4042704978","36642.6715538684","38278.2777334255","277104.492553163","205465.213126974","122612.812138147","129634.127046651","37419.4155224257","43349.2363263705","34253.1118162482","50160.0667435914","45798.3736165599","43292.3624508181","23512.0674426089","51043.6513394495","183155.350966726","187876.415967451","29590.9328134839","38773.8571413433","90130.5183955808","77000.6337791728","21734.6520676135","41287.2504669091","25712.7212462836","57440.0853935969","101909.107131099","81908.0311677186","58247.1567740212","57742.1052201133","45965.3340426697","21999.7501966443","298632.10558095","304448.907446025","214010.553557032","243558.92574052","169004.623247033","184868.213513197","189482.92045937","116295.999380098",
"Q7Z5A8-1","1","1","19.39","0.0259817476045819","1.01652676398536","1","1","Primary","Metastases","Isoform 1 of Protein FAM19A3 OS=Homo sapiens GN=FAM19A3","24927.7776264151","1868.53131972132","8362.43974208575","1270.60798141212","45343.0115259963","9975.38419220816","32581.5191826729","3683.15618432174","766.378933872162","1244.67962116048","3090.70190495961","3653.85861970303","790.343863223329","1060.37531527694","3453.90091249107","3689.3111685617","498.356355334614","1613.87081166363","775.056193479562","2486.91099358941","5490.91700474241","1436.05989528656","475.625320486682","936.473071491638","237.252683589762","748.099190860618","2993.44308551671","794.39387049965","131.240986544037","1283.37743078747","1408.85854184426","4536.22471666967","100942.244105854","1838.69350309825","701.503862889087","2373.36386756206","3352.28555554106","4349.96907011979","1165.85848621046","3293.90916584673","0","0.908072686476958","2.9745600997677","19.787814460628","881.966307862961","534.436836175741","464.177997306806","2497.30664529795",
"Q96SM3","6","6","105.73","0.0262115539411468","1.69877597473648","1","1","Primary","Metastases","Probable carboxypeptidase X1 OS=Homo sapiens GN=CPXM1","53276.3175395229","83479.9638664285","181629.485165141","147080.769623084","137396.548899483","210504.267580864","116836.365217951","129123.386755515","76065.793732181","135204.041849856","239395.076235923","242869.249235344","57399.6725422313","75740.1572751333","655398.084271535","717609.304422672","103253.439388399","167632.77920604","139334.097145922","121277.694033524","106934.362452226","110865.433511901","50829.7810691349","57710.8340203595","209482.793341825","170533.094353416","54555.9823983044","56667.4285375836","101433.604360015","96115.0497674784","84466.3156762516","180196.123229082","77475.0803502872","59483.1421717648","74333.5825611111","40239.5194837845","116586.745445964","99591.7743902075","109253.474887205","106564.316014635","48225.7833324711","46287.5386511679","199617.216060163","189388.802044862","172234.653613136","161589.285512716","65399.7059640201","100165.114052666",
"P43251","5","5","176.71","0.0262185234285158","1.92070055956388","1","1","Metastases","Primary","Biotinidase OS=Homo sapiens GN=BTD","44390.8020699892","47521.7188680293","82087.8553387082","99507.7397964609","6820.56040120369","19727.2840298155","70654.5382324643","13122.5505616117","12215.4777530776","12916.3248204321","270090.214924861","206044.144503522","60152.2603700068","37608.6866112582","130701.112570084","145438.909673392","134578.954065825","123260.063310492","22358.8416124787","32367.7781382075","103676.258007788","161225.278896133","75769.0197976581","99316.3473082251","332717.118391924","373206.571431704","38257.7890284181","55515.6150269842","200046.83784763","380317.465962218","31895.3232443312","44796.2151516056","35655.5352866842","57961.7476824161","247086.88242049","379998.15847412","165844.033579382","293867.445815405","33520.1607836034","43269.82245363","337089.031704834","298217.371341927","284956.18466028","269684.234779585","573734.151760351","463628.492244022","131882.510673309","49239.8443524064",
"O76096","3","3","103.04","0.0264087963092613","4.28954771742821","1","1","Metastases","Primary","Cystatin-F OS=Homo sapiens GN=CST7","3662.45547459877","35895.5923187533","1309.9422713938","2082.71018020922","825.490411119106","2377.33795019218","1347.28961436365","17095.7980338729","629.997382056427","2388.16684728665","8170.46120819675","9143.28182498659","3154.11610764711","2758.92442720654","2874.72608945797","2433.84640069648","4059.97324802931","4625.23852242969","667.493854177851","1167.77984102746","2701.30839266578","7174.17763438832","4348.5315001179","3972.22955271651","6463.4605413509","6409.27277232217","2953.39896639478","2219.21496699448","15863.7871097045","16362.295874819","1932.67657904249","3705.50846814569","1365.96253884788","331637.449943538","8231.94430300202","13735.6655266998","7340.25507861939","5726.77842918746","3685.97537331309","4147.03030469772","23470.8615866523","29969.7266524692","3035.27547349777","2719.65482780968","7623.87875340884","5597.54372450557","6456.58240837809","2160.57679318687",
"Q4KMG0-1","7","7","52.48","0.0264106557907483","1.42289944619097","1","1","Primary","Metastases","Isoform 1 of Cell adhesion molecule-related/down-regulated by oncogenes OS=Homo sapiens GN=CDON","175800.875386405","285638.525724208","495266.423573667","402118.138429944","233839.276903559","317744.8359042","172005.902963524","271157.112452652","734321.714107306","230251.172720621","100067.040022039","94453.0382527021","84694.2846898264","116744.35668464","168904.343089422","146021.331181141","238370.328819628","438372.967588098","171043.875177492","139714.688300746","352172.317220965","380654.329114022","580980.9524384","485869.218213644","183009.387102419","238548.937412218","106476.856869844","113153.237028581","242868.48116093","185721.260337775","232508.727096367","201128.776583715","81563.2828451932","47994.9322820161","217484.482552077","145324.643480004","483061.329785468","385127.784255198","473030.665914751","482742.850263287","72650.158806748","69023.1162304267","69432.4769912163","59614.910706459","170689.149936324","139832.035920065","107799.088696655","216844.696215127",
"Q15029-1","6","6","32.02","0.0270318329618484","1.28881411830135","1","1","Primary","Metastases","Isoform 1 of 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2","9071.44155821011","17341.1003269337","12552.5590291719","20642.3961852671","26946.7692291573","26037.2091128464","26443.7711694193","19541.1191716325","6370.51609677457","11479.1453384344","29344.9142741483","25517.5982867011","30804.0320592488","36706.5275056776","40646.9077437789","36388.1213109764","22325.9622829557","21432.0916043951","26691.2292630994","24357.3575871922","19069.3666779192","22463.9932988341","13923.3664030382","14964.7582829421","23994.5150672222","27538.9181660641","10088.600923726","13283.4674400855","15361.8919302541","9238.07587216642","20496.9389718521","18632.6044850471","6668.22449942322","5869.60860029948","21936.6486793716","8819.31087172951","8614.16887321692","11375.3540142639","7924.24244362266","8961.1883708141","41128.4138903825","39886.4767243937","38344.6649279006","28431.7466427778","19881.8427884057","17588.386894474","17441.8318504362","19087.1629729399",
"P55265-3","13","13","75.26","0.0274843255521664","1.59032386261402","1","1","Metastases","Primary","Isoform 3 of Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR","639252.208870368","1004515.83617119","554428.263143619","541148.504828789","230935.285369683","617554.262943837","218184.639477129","219553.101919911","1204342.93955582","1373335.9335815","3203439.55010417","2538740.52398139","1100300.80993445","934637.379098501","1357451.97436884","1266376.07756479","2020917.47298476","2684386.50239708","413496.05493528","389849.32232428","399589.969724291","429296.938315182","2613905.88660884","3559032.58611671","8302190.76360005","10498776.5697671","5411352.22128722","7270148.94180068","4493762.25587972","5042758.79710619","312081.121844655","599532.913997392","804579.413413998","616273.635099763","588989.023742565","626052.518055397","4548243.09327975","6116006.05957762","1652912.55714823","2860791.16726848","1096401.2363926","1120492.50339694","2871184.49025712","2762150.6116663","2542222.99853782","2352266.65739267","4668278.30027366","6659877.65856737",
"P07951-3","2","2","12.01","0.0280049271440722","1.30692380655752","1","1","Metastases","Primary","Isoform 3 of Tropomyosin beta chain OS=Homo sapiens GN=TPM2","3858.5263014082","4938.06682988242","5834.89120671242","5767.67705157328","1663.06494527351","1877.03797956372","62102.1752547305","2809.64502450694","2710.26744414896","2896.82396417017","70275.3098775211","48449.7984370434","27047.1780929281","12240.2154117555","23937.9562132076","27053.8759489454","14998.9276150691","9333.08341625982","3857.85713494163","8364.42853931473","10841.1556849583","5484.39957798578","12934.1821945699","12770.8250771617","51265.177111107","62203.6203714749","10527.0376265347","14335.0864918004","41315.3123884062","32796.4123052105","5904.70277631345","5079.42451445991","8001.05290653593","8346.87296507894","43810.4702339236","26433.1952288984","15512.1132076627","18691.0122992576","9284.7108291","18034.8606004728","26511.6203560852","30010.0767805055","62959.4740921613","55717.9793221385","43452.5921628885","33528.3993966512","19673.4400285248","18044.9706279477",
"P20061","7","7","166.63","0.0283710677877943","1.7099761383491","1","1","Metastases","Primary","Transcobalamin-1 OS=Homo sapiens GN=TCN1","30588.7976895781","32251.5294755843","23987.8707518494","22675.7896328177","23527.2676129269","20962.2967142663","22252.1095475693","24629.6895270919","63253.9934694682","96062.2206223536","37464.0050943329","29942.3076608857","13223.8093824563","15610.7593680005","18971.3042505872","15189.1392269984","16226.9836187956","13803.3275206484","29941.0605999299","27077.9019211983","18711.4525901245","18142.0464938539","14503.1290907341","11747.5990986986","21211.850228597","24372.5467258051","22736.8012862549","23647.9745358906","66041.2027987818","53035.0364547331","46615.4911351467","44736.5008992208","5815.90862507118","5363.20814318577","129891.125097695","83861.0695975846","47128.7552198006","49002.5177567827","67786.7357211224","66134.0314372611","52378.3297157311","47562.3336228984","22401.4222942042","20082.005492156","61288.8831023605","43550.8755946313","15162.1058856107","18831.6835717002",
"Q8N5G2-1","14","14","99.13","0.0287479265026012","4.92860386353212","1","1","Metastases","Primary","Isoform 1 of Macoilin OS=Homo sapiens GN=TMEM57","147476.510760795","115994.702264923","218183.924201795","182863.670100982","75057.8945512251","176454.028331236","73677.0013983757","63266.1616431003","72645.8501654582","77820.1209142678","730837.708445621","549790.357490426","376815.739743303","248779.725907981","400494.376380968","392056.889699769","248976.562228562","380429.161251944","104033.547693381","72322.6284891747","364430.877885384","387713.685794056","175136.135072885","137705.445326811","474661.556507699","537239.366359549","63093.7243050085","70631.7635324697","326159.814344006","416254.877066365","110137.266399757","139744.766954648","101807.681288498","114845.74588901","324053.040178883","348210.820506532","186727.428688963","205730.184863457","155224.35494264","161501.185138309","5776452.82534635","4539222.14680263","2328103.3240961","1942459.1225107","5252643.87101211","4705940.44663407","376983.918652531","649376.00073513",
"Q9Y4X1-1","3","3","39.58","0.0290490542514232","4.91007253155699","1","1","Metastases","Primary","Isoform 1 of UDP-glucuronosyltransferase 2A1 OS=Homo sapiens GN=UGT2A1","34670.8070159964","33454.6903445744","40921.8300251599","32736.4182903518","9131.69469478641","9048.20821693996","9973.53404774315","9443.36929047194","8063.44755218885","8010.4000474249","220857.332452155","235299.46499897","96768.5880965498","126066.937078399","145569.660989568","137072.904104112","25664.6451081258","40719.9373585426","26834.7906275938","22583.7208288081","37910.5763751474","33531.5987292934","103342.895664923","104005.434206962","52639.674198519","44729.7279875308","48200.1501972593","39134.0773397199","51044.8327590793","39047.6474499782","120795.148016817","324700.309920013","25561.9280276424","18450.5480474532","31877.1656634036","23332.2292665779","35965.3552884273","32707.3106529184","42500.2539849977","44176.2911248926","992289.015804028","995823.824921058","467084.406179235","474542.126537614","1552020.76940983","1459251.54930708","14802.6843457573","17971.5899392079",
"P06731","10","10","677.89","0.0292917949144529","3.95859119750664","1","1","Primary","Metastases","Carcinoembryonic antigen-related cell adhesion molecule 5 OS=Homo sapiens GN=CEACAM5","233556.033465781","265206.71408748","975054.969353327","789844.538886096","90653.9461283237","129186.554652852","147273.082104513","128732.911105835","330435.931663995","319696.118547127","162462.37796955","161731.30807081","407216.232126872","178490.563286075","138067.260565139","115958.582055831","285148.760209681","461141.796147477","107352.894918098","89283.5037613754","909218.508971895","1102042.01629618","239092.291940778","233047.127641845","6246940.23079875","6103653.70994026","465204.938585597","306786.764418294","322131.663378635","282921.569131965","83970.1606533919","79168.9989031301","328173.121638032","348230.088683807","202281.759453519","161576.769031356","169191.81288507","170522.454311424","164059.459050649","148486.746009196","105736.746544057","110349.439071231","99324.1297214126","98728.1508368586","216312.293198274","186560.791536668","98227.9584717294","201996.576435902",
"P35527","5","5","17.93","0.0296894982149243","2.25253147093417","1","1","Metastases","Primary","Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9","2162.6777169883","24631.6448592973","6139.19329823797","11973.4249901013","2013.54563761701","3244.32010862921","1450.47040721509","4204.0005268335","2618.07912033838","2420.08887357789","32734.6669571243","33686.9773961696","23187.7221583981","8041.89161305249","33520.5120645336","25176.4367943877","9305.70889902819","8984.1098380579","11548.2851841764","11278.0765625613","5023.06871830128","12787.9472582148","36209.3807545173","38258.5708588876","39976.650004849","25166.8591791475","13987.0674321877","56967.7391444582","34925.8274850863","28269.7288800513","3078.48356439631","8560.4071002574","13674.8037182739","24700.3275722268","16817.6348578158","7228.59840910298","11771.2984454281","13611.4832551641","4521.25062301899","5343.66286111325","61065.0719033449","63201.8147040094","142969.6953751","199411.007474823","28072.8323122485","16678.9057625639","17215.59542234","20330.4989323589",
"Q86Y46-1","6","6","31.79","0.0302670779607425","1.3568652030348","1","1","Metastases","Primary","Isoform 1 of Keratin, type II cytoskeletal 73 OS=Homo sapiens GN=KRT73","10188.986866489","11309.1811724026","19125.0656905696","16410.5437649169","20657.9008585571","18215.905641529","16469.956451915","13492.6495603205","13907.2805429425","7790.84521709593","28838.1922115772","20485.1758909573","19115.468647567","12546.4502239552","17549.529139335","18733.491403151","19125.0354925008","17320.1556517856","19398.3505001047","15721.3794994867","11931.0234702329","14888.432385082","32478.0653344573","38110.4487156303","27480.3226655333","43210.8044171314","14606.4297869964","14843.2503817939","23273.064785979","14178.7814461551","19733.5951304027","13167.3791303514","46026.2020856327","42142.3688198354","49311.850485238","18907.0903839747","20529.5427592067","21463.7373528207","11056.1266898231","12932.6936716839","17740.1254268451","24816.3210659762","30903.6366045495","32506.9606773832","37491.3819891651","47820.0982951002","28841.9893055702","36932.9904713334",
"Q9H2D1","2","2","12.21","0.0305346397130886","1.99887609050102","1","1","Primary","Metastases","Mitochondrial folate transporter/carrier OS=Homo sapiens GN=SLC25A32","5805.30736422195","7104.98307968265","443.451479475338","2061.95379546228","11831.6998229595","13260.2491728244","11915.7234540686","14438.641589904","4680.40138349366","9092.8553151527","1786.39289076242","1938.41858396275","27280.5977012993","38799.4461682816","17949.608642763","17611.783833688","17346.1904846739","32033.7717775248","3514.85537829737","6050.90394321472","21734.0261960821","20767.0876065005","11063.007329069","10089.317658465","3312.63376504266","2406.16672072373","7395.71698352569","5682.22641142255","5097.81755804571","4534.03968782962","4006.53803456547","10658.165241124","1001.90964882446","12678.4537648625","2376.16072461828","2405.22892618704","1591.24858719194","874.848049334383","4076.56707555795","5381.94308264907","2441.08732068701","2180.17511658961","14214.5463933614","13398.8575456555","1235.52081866863","1233.98036601448","14964.1239732541","15626.9325949447",
"Q9BQP9-2","5","5","46.65","0.0311172611250491","2.1076151689455","1","1","Metastases","Primary","Isoform 2 of BPI fold-containing family A member 3 OS=Homo sapiens GN=BPIFA3","377546.299513976","420285.574040984","262814.162779476","238004.663712507","26014.2892081065","47352.8793416523","33865.2330394194","57107.3354379747","106545.497063675","228857.990934181","130771.809702184","107597.575953549","107608.75263384","62260.358120587","116930.085036158","90415.5903133417","92012.5976706159","99392.823517465","115435.948076693","158225.944657625","172899.745721216","195704.222851575","279616.539072356","255877.957653762","497249.37311838","694355.313804361","338079.951175882","275539.879243094","1428090.21091401","1450030.67252178","52976.3529729505","80588.1594584954","63048.5906680848","73357.2500242889","143989.643255034","122753.735436489","226629.879464016","213341.519027123","299303.216210302","354901.721570479","518364.451842006","633503.153742917","318416.499344195","290113.858334611","829903.832215665","970668.90055852","105597.095131997","82602.2625181171",
"O14994","7","7","58.88","0.0314200635240447","1.36598476191543","1","1","Metastases","Primary","Synapsin-3 OS=Homo sapiens GN=SYN3","27676.0290053315","46152.8584235855","28056.389302171","38656.6741862233","8495.55398988389","23725.2271321425","22115.6692341478","23014.9931011542","15836.3970226202","11491.0405072559","62020.7952657046","65224.1841717569","26057.2145659811","33679.7650849187","40282.7267592215","39408.8548377465","31423.5204401843","37037.6617598573","23801.1584032018","22245.5768512189","26317.8547148084","27461.8591997662","63510.8769616744","65635.4437111668","58026.5051917512","78454.6498430527","49351.1327192876","62805.6391459942","108906.033252986","96284.2826711224","34208.3756750346","32013.6751358196","28952.9749898918","27495.3954720679","84891.7035557171","28762.5501915034","37947.9601988558","47140.379868265","35302.6965516785","59392.8467701494","61135.0603727485","57653.3466635539","48568.1910376928","43543.8320149302","58383.1340055629","55930.1088991001","19275.4517622354","15253.2833454939",
"Q460N5-6","24","24","118.6","0.0315189903434135","1.64031201904627","1","1","Metastases","Primary","Isoform 6 of Poly [ADP-ribose] polymerase 14 OS=Homo sapiens GN=PARP14","240019.208716966","544301.198185116","3283990.60450028","2444131.91949524","231902.712139918","380441.234085925","384004.506142092","528237.387003279","595560.069186869","826646.694219588","2151828.0949985","1984219.17056366","1167526.04226672","1241217.59599999","1428524.68713406","1387125.90608307","1129415.17448328","2096729.24945833","317482.60707042","353118.85504081","1354715.93743828","1669350.27330176","1538463.3444574","1535708.699107","1226208.51745708","1146449.6439245","492759.876876964","636221.34440345","4556193.16963633","5022809.43196686","904756.201202115","1311010.62125834","272491.426344778","558032.040343355","1396305.32484209","1951459.80791063","3576090.9912019","3877478.21843435","2062857.38583767","3054006.51623383","2357379.5695478","2341992.85800735","2110527.65715688","1895382.11140316","1390403.76434517","1349056.85006549","719522.657300348","1449899.26580057",
"Q9NUN5-3","6","6","129.22","0.0316538973270108","2.61130763401955","1","1","Metastases","Primary","Isoform 3 of Probable lysosomal cobalamin transporter OS=Homo sapiens GN=LMBRD1","212623.498939168","200287.72244464","191455.40510083","164892.335901844","46262.9278602606","51065.6631851931","105707.934974508","112167.458540735","314169.273477095","380641.322847078","102118.57441057","113743.435253409","74677.9688134587","84456.76114553","244433.684923089","216793.096435342","71934.703748459","182963.970879298","105716.710709439","90986.95481922","319537.338585225","293769.056741018","126521.714893686","130131.401323773","86581.4181339967","110066.132352358","112160.03047145","83079.1328457775","292867.99917691","385673.62131915","112641.071349068","151492.032399558","44888.785457313","40747.9337597269","351931.202503778","316805.99094176","294891.484752842","392847.700206212","1740057.96703378","2193870.28590488","203958.311653876","225821.850158481","132948.672742686","139648.0832995","825649.084577859","876342.289963772","83064.9786822116","132317.01223755",
"P24043","54","54","384.02","0.0318503510334442","1.67917197830417","1","1","Metastases","Primary","Laminin subunit alpha-2 OS=Homo sapiens GN=LAMA2","3815670.78222291","4190750.69427951","2151661.80158024","1615511.33559739","954743.614071978","877943.772189999","1518818.09017687","1194578.59663424","3404029.24935498","4464999.76979761","1843039.54289952","1604932.12800525","1436507.75484874","1672049.434737","3306145.20259705","3133398.43790386","897787.985739969","1307394.34501141","2723459.72741546","2120057.51458441","2021008.47767459","1985105.21622706","5796373.19909443","6140046.96512108","2446188.5347899","2733787.95569624","1891168.4732643","1783841.52463307","6691671.92646012","6579614.98411475","1764729.25953252","2156516.91418254","1313611.98933224","1126746.55158811","6737992.28979597","6589928.46916242","5196355.90541982","5714417.7820448","9686108.23424021","11153897.5601487","3445993.35760073","3643698.98628985","2582992.72376663","2619078.39414283","5060084.48250167","5087100.38489527","775622.902189075","1259089.95196537",
"P62258-1","8","8","88.28","0.0320273345515134","2.0887668416333","1","1","Metastases","Primary","Isoform 1 of 14-3-3 protein epsilon OS=Homo sapiens GN=YWHAE","101181.916209533","54299.5770867907","184305.945282788","80251.3956868248","79864.7457090855","42357.481165503","49814.5321539644","47524.7502230582","194118.591610188","46428.638803504","316682.075682265","201574.742572262","181845.955939283","128713.672936698","243282.734677953","314496.311777472","126933.211128844","158589.007815173","98419.2628382084","82946.5506026139","114171.943797557","53483.4844883762","162162.44397534","73581.592626961","279426.387648147","332366.110040593","67107.8119937261","52209.2797044853","155762.309557864","86393.9509169687","266739.480847292","64700.5913832501","61463.862978188","86358.3626295597","138843.107536107","173520.298216795","283042.545379898","92000.4519451487","244147.461414841","87594.6368089184","541981.157888375","491958.17090409","520431.381220053","506617.628625655","1218905.84594625","1006591.66243359","229292.229803776","250075.494066669",
