Accession	STZ_3_G	STZ_4_G	STZ_6_G	STZ_9_G	STZ_10_G	STZ_12_G	STZ_27_G	STZ_15_G	STZ_20_G	STZ_24_G	STZ_30_G	STZ_32_G
Q544L9	14.3139238630967	14.1507947284747	15.348896065451	13.7846057568017	14.4058094134305	15.3719107030706	13.6738004893456	11.7323054003157	12.2966740748992	11.3595074370951	14.0673406679571	14.3400880823929
P16045	12.21858894942	12.6257474096815	13.5724585619831	12.4735037420645	14.6932193152656	13.234800734246	12.4308639329655	12.806200473867	10.9687580057557	13.0729854822825	12.7795659823753	10.6842038471111
Q8BVI9	14.5900044506274	13.5753468544806	13.110709457034	13.1254776341643	13.3450071866783	14.7295209427887	14.0771954972506	14.0014367399963	15.0880953138364	14.227327611882	13.5622437453734	14.4882640752563
Q7TQX4	14.6728955256858	12.68499255642	13.2416469077419	12.6977569664844	14.0273448694386	13.0583778811781	13.7094898806619	14.8650134898664	13.514297650126	13.1917808538003	12.3768772436221	13.6983608142454
Q60932	16.9595152729331	15.3749948537864	17.9419714843259	18.0787411767412	17.4752852548653	18.1647213198599	8.24788465726628	14.3617668167826	9.94470767001617	9.80611184774357	13.094467399262	15.4583780328725
D3Z3A9	12.5617346648933	13.8730101818058	14.2491012378267	14.3987129542702	9.50842916873419	14.9145487094114	15.5210235596881	9.94623553883506	13.3680698066259	9.63989741654351	14.5406851734241	14.1485054760733
Q3UE54	15.2540132767644	12.3131280565335	13.5414712745519	11.9670464186839	12.8077106739654	14.5525566713192	14.1084671456679	11.9186515054548	14.5115116968105	12.3812147543834	14.5801022536619	15.4724011314708
O88990	14.4559400941686	13.2423925691413	14.2032273024459	13.7130926540648	15.087769898204	13.1592968031652	13.7848896557677	14.5098044545992	13.6427354034359	15.244492796381	14.1398792477416	14.3526094661783
Q9CR68	11.4092541980222	16.2753226865766	14.1161769683288	13.6666050504933	12.1093094690284	12.6695194847142	13.2739800213587	13.8996605413892	14.1223540143747	11.4226913739328	12.8252998402765	10.160044506832
Q3UZE4	13.4289759123387	12.9632592188101	16.2212482858633	15.3067548700805	15.7752648351944	15.6360081901965	9.54782419146051	13.8639459728469	15.7156251789264	7.22764561124104	14.8735182807592	14.0064926149178
Q9ET22	11.778684212861	12.8040630954142	16.4126086268882	13.6685006517456	14.962437242947	15.1044583712973	14.6888568715197	12.078721579602	15.0503908729177	13.6831131701916	15.0163531519413	14.3438869144244
P70670	8.37629933104872	13.4182117638367	12.7512216976	12.0859057083422	13.3375254136238	10.5223441629431	11.9236543207395	10.3689972182139	11.8329112379849	10.5090622700398	12.537080543343	3.48951877927726
Q3TW82	4.9139535490285	10.7292288603563	11.5882330342244	NA	10.6345788545764	13.5701250694196	9.85254955675817	NA	15.2947567361361	9.55686666694057	1.32989281559662	NA
Q3TJV7	15.6377304275429	15.0460985139721	14.4865654660176	14.2450299195838	11.5275643549955	15.8827302337002	16.0294003062576	NA	13.4275356207495	9.72812672891655	13.8809328423181	15.124588373297
A2A4X6	10.8385442302613	12.1294500031356	12.3251752673685	11.9887851524837	11.7541886485095	11.7391121393375	10.8613343378628	11.8137317192107	11.4126341617818	12.4450139290107	11.4060242460678	12.2604742645595
Q542P2	10.9162547012816	10.9778582856926	13.6491495515485	13.8192618082557	13.65166835109	12.9421032232578	12.4570297757503	14.906706517249	13.8167699475431	13.9950315962929	13.947467017905	13.4518783582714
Q3UAA9	10.3820843324376	10.9087387175564	12.3795219558293	11.0768818512192	6.18515330263937	13.1525557864258	12.0621925090283	10.211317606215	15.6046465734223	9.54013908603056	11.1035404545687	12.1263948183128
Q3UUQ5	13.2223433196887	13.3751409641297	15.1832368580573	13.7149749441639	11.9713012675399	13.1294465956371	11.5503649903452	13.0820101250765	12.5308322719057	8.71390060015582	13.0224705553545	11.9617915651994
Q8C569-2	10.8428506902681	10.5495578117345	11.6902457026025	12.367965883588	13.2166719750739	11.1059083761367	11.0973270436773	12.8247135432351	11.1013560430528	14.7060587698583	12.3227584065266	12.6286761945371
Q99JW5	NA	12.5098852274015	12.5859428693298	15.1735709845745	12.4775190873061	13.6470608051623	12.2228834779537	13.076109588193	17.3536598384831	14.1435734815336	14.8014093055379	15.9532754410666
Q8VCG4	14.0693884512173	13.9650312060745	15.1674376886247	14.2822051903147	12.9361566999933	15.5717524302156	14.3723248902386	14.8014646137177	13.3691075452073	12.9274751159473	14.4693610787173	14.2613324983888
Q3UEL9	9.71326409005567	13.3712350655613	NA	12.3040058656614	9.15281042485627	8.67344027357718	15.2159931138706	10.6545430787352	12.8478451527621	11.2202767957635	13.1517463186934	10.8563153067592
Q5NCI4	14.5346304399481	14.8888049723015	13.0320026514858	14.0194989510565	13.158357744246	10.9921227255218	11.2276306180033	13.894962531141	11.7480979021301	8.74327290820035	11.9110836370401	9.20093441939429
D3Z1F5	9.67220191426277	12.1395641232054	11.809231953344	9.21423676616432	12.0481318748807	12.3071160941812	13.7446875245859	11.2029035344596	12.4601134136976	14.6799506251759	12.0111091071062	12.3057811972207
Q9CQ88	17.9180771075522	15.2494886777984	13.0708942854314	12.8742892488555	14.4412774452148	16.5991466980554	13.9239370358572	NA	9.22993513758123	10.4667437698786	12.2873644626703	12.5481755797586
Q3UEF5	12.8578613198278	12.2385231222051	10.9948899008724	11.7440927616041	9.12058849112254	12.5323726822029	12.6073667145169	11.0329828040251	12.9605324054301	11.5853349240712	12.8608042449797	14.3511669529181
E9PW15	14.1346924836004	11.2517330179126	11.9053623182374	14.3548843816441	11.9192689875336	11.8518917085986	13.0860001545228	14.2957992732912	17.1409021129376	12.534296651261	14.7832551540774	11.3965670872194
A2RTV1	14.5811749415751	15.3078666934584	14.5135615443355	13.500165695213	14.424942664031	14.1937831973609	13.8661691641054	13.4242288211567	16.6040439498979	11.6158893142176	13.7065872650475	9.80848187695709
Q9D6J6	8.72120073448379	8.82050407958949	NA	9.50793720705244	9.48363610986418	NA	15.459460570598	5.19820298822712	11.9643357625266	NA	7.03624740212425	9.13454229047952
D3Z111	12.9671094234437	15.6105852984371	11.7700433883801	15.0645817664838	11.355684077067	NA	13.0905470975351	14.1442928171523	12.5746618895497	11.1274581294043	14.6547908252666	1.63857496101303
Q3T992	13.1750740052965	12.7765868902586	16.8947023643823	16.0763558007814	16.6192029692646	15.8379855185837	13.2964422473038	16.3571341981051	14.5580713420353	15.0824162043768	14.8441855442285	14.2952083216843
Q9CZL5	11.1120751698168	15.3375120837873	12.5296086632002	12.244904790194	13.6441439653203	13.2030035070504	14.0693858108283	9.91989624899762	14.0193740829279	12.7722599687641	12.1009188242384	14.001686645998
Q3UBQ4	18.212422649588	11.5759771926748	16.7032499459311	14.7649587309955	17.6797610076502	16.9316842448632	14.0757806795942	17.1923283675181	16.8484903756483	16.0345306930334	14.8102445567989	15.1490560467689
P00920	12.3913240934463	10.913150007673	6.54792812300809	11.0076564069268	10.0128856436389	7.45468036463922	10.7441759667583	13.9485767309716	11.584600136538	13.374316236435	12.0538980799106	14.6362710582714
Q9CQ92	11.5675688308524	8.52729103137527	10.5942816962316	NA	11.4877085410971	10.3455164609668	10.9317905858437	NA	NA	17.1569252952547	NA	10.1782390550262
Q9D7N9	10.3006002238449	10.5589977799011	13.1738070033432	9.90337873062073	10.5438758316977	12.7666972547772	14.3227822868119	NA	12.6206791716626	11.883508159848	13.2231522287719	14.1737785462711
Q99LC5	9.34654055353885	10.7621049026357	13.5773936077367	13.2362771992029	14.0809372397476	13.2744137798508	13.6152624306755	13.132128315255	12.7587937904819	14.0113374272779	14.308366708242	15.2476745458786
A2RS22	16.2673909840178	NA	16.7963339372159	8.98189359667714	17.2505036089227	16.0686317718762	1.23987778748823	9.39320310403678	8.92071493918739	12.4654722760399	13.8224035227337	12.5796599711512
A0ZNJ2	9.63706574921031	12.7558040109794	12.2317525845198	12.2588371640664	12.5951450784876	9.20742066529846	10.4488924905734	10.5037988965211	13.2152268759314	11.8263092210829	11.0746743253606	11.2841535760164
Q61477	13.2674715093221	14.1041469332386	12.226862503741	12.9897921111161	9.52557205464578	14.1011904826955	12.8890335660659	13.0686279789616	13.2633745593755	10.4699417827783	12.0078215429986	14.2278390472621
Q80X71	9.92979357705375	11.7953116212335	14.0669517724256	11.8472144031778	11.5623691593644	12.3274833178699	12.8832541029409	11.9599982129762	14.6975441690375	10.010183627318	13.3252324842632	13.3899770013641
Q9DAS9	12.43959685775	11.6632891751829	11.6391600624394	11.6469066212656	13.8097234891121	12.9296811077053	13.7038919722171	14.0661131313424	13.7247214186489	14.3228080729716	13.203150932836	12.9872486509241
Q546G4	10.6171864580196	12.3239806198433	9.71528960840087	11.9841713994138	10.4927647912507	11.9563390337862	11.0857376708787	12.7394169784847	14.1728017248637	NA	10.6859971406484	NA
A2RSV8	11.5819826087515	11.9895653073372	11.8066308578857	NA	15.5863009737469	14.8641835875388	14.5386316107352	11.8402559569922	11.5602061506007	14.5739001509767	11.9018043703061	9.5286720314752
D3YYN2	12.6573323772868	13.17231259812	13.4418506953771	12.180340289902	13.1820110315514	14.2531189567029	13.2723961527106	NA	12.4031344283587	12.4341997242488	13.2406474047996	14.643091703032
Q3UBT1	13.4095241097313	11.9570381004862	13.0139744088154	11.7431212978527	12.9497186676702	12.2948375653558	10.503474302774	12.6036617098025	7.14825602233786	9.74547743132363	11.4179255795022	12.3114201024072
B2RRR9	NA	11.6649217895477	14.4017852595401	12.6521192146943	13.4945197844501	14.3929311975785	11.1863488558431	5.46967922121453	9.39535458671348	10.6559036439553	11.8834319422747	12.1765251248779
Q9CVT7	14.2298118837319	11.5700737974945	NA	NA	NA	14.4197201170681	14.0923843247519	9.56457203445367	12.0293192707489	12.9264185854704	12.6586804856037	15.7827647638036
K7N6V2	10.187038212189	13.027918256249	15.3907596236531	11.7556285420906	12.7333908030733	9.65225080274114	11.4419200627134	10.9459002379885	12.5183194096396	11.7165214710913	13.1762198310497	NA
D3Z7A8	15.2974041805597	13.8852132017724	11.576929485831	12.8171184213972	10.4990284006916	14.3125011771456	8.34546726525715	11.0834959076496	10.8161788398844	NA	9.75282287469818	9.20418774967889
Q61264	8.90738324806094	8.83196988768802	3.81986101880443	9.55535639846132	NA	NA	7.85225218393687	6.85542432287616	9.52586532419702	12.2739664892713	16.7459042846411	8.52137067728076
Q62425	12.7508444799785	12.5182958196784	12.6789307520761	11.4608402804242	13.0552768153844	12.059128183775	11.2719030714846	13.7724309088401	12.165997641398	13.2863674136614	12.0272283797172	13.6791131303332
P08249	9.15847122519322	NA	NA	9.32249430945194	7.58163354992941	8.30585034873705	NA	10.5906126073781	7.6405211526523	14.1987053748807	NA	12.3589288499517
P52760	8.36187431707055	8.90218128624682	10.523709336352	NA	9.03910491241937	9.14580095899515	8.2104377207621	12.2821537473468	10.8443788276465	12.3947967964691	8.98523319120431	14.1786133478016
P09036	13.6197968679579	14.6116946635893	16.5805522638397	15.5353917427209	14.1441280329309	14.6536704036249	12.2215802392162	12.9891063936079	13.1127630721464	10.0271558835791	15.5466659661406	12.8044083916369
Q4W8U9	12.6900889474944	12.8759491934295	10.7949949886457	11.775742126309	12.6357510201856	10.6332650459392	10.3888388450599	12.74041567503	11.6176835065146	12.3805296808497	10.1783329165343	12.6040972132695
D3YXU7	11.0805141859466	10.8413630183068	12.5077546116134	12.1458115873213	13.0139993474626	11.5931808631107	11.4916160744331	13.6932183631597	10.0599317462876	11.9319545100382	11.4371128667869	11.8234474247385
G3UZT2	11.0204776616937	11.1666789124523	13.3573743196847	13.1459898668299	14.5267284342125	13.0059282991987	12.8567707059072	13.0354829933862	14.2931094404989	14.0883583003532	13.7226174691208	12.6469974049388
Q542E3	NA	8.17047184393034	11.1617677491041	10.7032720347868	9.30522374798232	NA	13.5748430191903	9.78270755276514	10.3308774231477	12.2078520986476	10.6879423585433	12.2297203803043
Q9Z1P6	12.5781831498703	9.54219992039837	10.4804176672268	9.90218453022793	11.1418198722165	11.6578353239072	10.1828969308019	12.7621708748428	9.86781622394658	12.5694069585514	11.8478531223167	13.7623260225544
Q9CQ69	7.27940917998849	13.6992654022726	9.92201055582383	11.9710782610558	9.35134793435263	7.91861228859019	12.5847115400934	9.13696036093447	9.04377490047612	9.90611972094313	6.90935934717402	11.5215673314522
B2RQ03	9.37308921087812	9.7089560237563	11.7254526145739	11.4980982523018	12.4908071005661	11.3300887102132	10.5710043822907	12.6766514984205	10.9456037939956	13.8974809053128	11.1363477550594	13.2044715337216
B1ASE2	8.44324850077027	9.69388173188215	11.0768219015584	10.034272474735	10.8664033149176	11.2228845713786	12.0304598129556	12.5906684648687	11.3990088940609	12.8106217790537	11.2515866722118	13.2421772209368
Q3U9N8	NA	NA	11.4254736397406	NA	17.0230663744118	9.43821910751802	NA	NA	12.2107670151325	14.6848086781357	13.3389881805255	NA
D3YWG1	12.0450854041108	11.158798271106	10.25847643794	10.0814076706602	13.2949344279594	11.5086498149379	12.2613715767079	12.3161661179911	10.8214228759711	10.6503411939904	10.2807322196411	10.5557261873966
Q8CHQ4	12.0258960248296	8.87532057529914	10.709300317841	8.99311363462783	9.56825672794721	12.8318208817121	10.3914516510901	6.98801064639594	6.29776689840337	6.69453656843215	10.0779170779233	12.1478518394601
Q8C1L7	NA	NA	NA	NA	NA	NA	8.50408752882578	NA	12.9200634414756	9.63198628605572	NA	8.76338024341668
B7ZP22	10.6463040672599	10.2289178634238	11.1345836089451	9.77606791281151	11.1153349896612	10.3314827204061	9.86189026987862	NA	8.10932401419401	8.71727944134095	9.00939209212237	7.02653039194144
Q9JHL8	11.1582274907656	NA	NA	NA	NA	NA	10.1088399421501	7.46901335330958	NA	11.9431773061834	NA	8.28385346987223
P97797	14.4290316529745	16.0482194884251	15.8569784747263	14.0190791651241	15.6768024403615	17.4616054075485	15.0147544721926	6.37042669133003	12.6631135129467	11.9683924773361	15.7447545003046	15.4130240671612
Q3LFS5	18.2912737632466	17.1501413126229	14.763014815216	14.4038671422819	14.989266778604	18.5789695999574	17.7563399522708	10.1926872186908	14.1729946895515	12.6141949702388	14.4148251659901	14.3667477226519
E9QPE7	18.4995016625155	17.5227010952146	18.9002659424465	17.8287194132635	18.3366160573492	18.9726268819884	17.8524672430245	16.6695202528484	17.5048619024223	17.5428791716943	18.4594961370472	19.6708644462795
Q8JZM8	13.8284280822058	15.3839988667093	15.8815673717895	15.9295577137939	16.7053745314759	14.8652182782841	15.8977699400329	15.6051234841141	15.9662325964588	16.1615938584982	15.7123833168066	15.223293030203
Q8BT06	18.5381777248301	14.3482730448951	16.3267718166453	16.1191975946316	15.5912067286384	18.9395310777295	15.3993401960975	16.8335915151442	10.9410626676626	14.5267324834946	16.9767835554444	18.2593088099224
Q8R121	16.3735734778582	17.3642478281511	13.6092983062992	16.7142398160168	13.0448654060062	15.0442834847775	16.8235904510383	15.2152860937163	16.0834092786793	15.2462203332646	15.9947226464844	16.0994897293798
Q3TD08	11.7864324540564	13.3672802635668	14.7778738501715	14.4726167720213	14.4545800784676	13.616312737184	14.0904276067465	14.2810866768413	13.0709038996361	13.6512436226187	14.1784482673089	13.5411856653766
Q99KW3-4	18.539546554956	16.8445994979541	17.0031879177012	15.4447682797463	16.3956309654617	15.5623151626812	16.551331338186	16.6881930676612	14.389915435766	18.05811052371	15.7462548386822	17.149096560611
E9PWD2	16.1779719783915	14.2576618324097	15.8831401088814	14.7745068364311	16.4754025904554	16.807815382839	15.9491125647767	13.2880320954563	12.925582838592	16.9614146413809	16.4901483309468	16.4915386820565
Q61391	15.7825725429069	15.6103820970522	13.9408354138311	14.2854212029261	15.2842905199646	15.2210794266876	15.1593265830065	14.0419333503088	15.8753923951156	13.979339789391	14.2767842353563	14.4859948999317
Q7TME0	16.4497787693624	16.2914916404756	16.9058398029593	16.7550798955044	15.8038535470267	17.1560193240974	15.9749812551104	16.9310370845453	16.5875775604825	15.0710025388848	17.1787200342052	13.7809804803623
Q3U2C3	13.9700994133278	14.7136472255796	14.5803306546705	16.79984353826	14.4217001704666	13.7563778700235	14.3135646368645	16.2309832440732	14.9278311177419	15.8525811143534	15.8079673186762	14.5083659860007
Q70IV5	15.0825599542765	13.1365854233542	15.3834431644219	14.6075772199291	15.3370787654089	16.4387065828814	14.2543261298817	15.2555285328439	15.3257790914938	15.5242111610316	14.7973450293968	16.6251573403047
P11087	18.4960290061753	17.4019859063568	17.3920645605144	17.2041654172529	17.3990048224664	16.5368439384164	17.575953301303	18.4920454472347	17.9912396596849	18.1025357653341	16.8340057963195	17.2243492378482
Q3TR43	15.6821797572193	16.4834671578798	16.4896740726083	15.6317479045343	17.2896491172781	16.5661249467495	16.3811632974794	15.8037255420738	15.3363780349219	16.4600059466153	16.0257462687605	16.3423974957989
B2RRF0	15.8804803755726	17.1098225517022	16.2340197354996	16.313763245322	14.7690055419401	17.2909558563609	16.0619696431814	13.9256333682001	17.1288802679819	14.4102728549298	15.6603219250001	15.4358322099066
P06684	17.0013454182913	17.062512682846	17.8942586948345	17.4120434299616	18.2440289939631	17.5337842415805	17.4193477257876	18.3212557212579	17.1411585130831	17.6633184194961	17.4999734923532	17.6989793227492
Q9D836	14.3768168418791	14.5855719054888	15.4931566332386	14.3534572053421	16.5811672525883	15.4798291407634	15.5340569789836	15.934358762753	15.5946909065812	17.0792758360086	16.1122165093373	16.308353030076
Q9CY06	18.2811516721107	18.0811993526816	15.027001953897	17.5878092947205	13.6457286360853	13.4966094565111	14.9262098505641	16.0067348075307	13.446568274628	13.2932328141098	15.7320471467659	12.5281155751231
Q9WTP7	18.8365606293023	18.5890779178136	18.3088300271847	18.5031375543106	18.8509875281253	17.8944489546057	17.0570863469826	19.1300053685763	16.8478650043384	18.6086275086819	16.9632340984408	18.7694530946252
Q8BMZ4	17.7181399203972	15.8594872257395	14.3775122742002	14.5266492238302	16.4133375785368	15.49617829139	15.7333657898066	15.8136751478554	14.1050398070788	15.3843553297836	14.1061996646263	13.4740921918932
F6ZCF0	14.9889749891669	16.7520371530553	14.7263361210309	17.5692222395595	14.9788961119542	14.6342354969734	16.1646660552507	17.5869937191858	15.5510300983863	16.5273822886515	16.4756673202816	16.6430249095383
E9Q3Q6	19.1958475495277	18.868506422521	19.7403071681347	18.3983772844604	18.9022812101605	19.4176982176592	20.0914387522873	19.1533102500059	19.9410525881035	18.7950638444684	19.0943695484203	19.2379081730762
P31428	19.748923322786	18.8711704100268	20.8172957179415	19.50832509094	20.2102093305839	19.9959248970913	17.2885175495317	19.4286754430539	18.812102070129	17.5672973502249	19.0113527354962	20.5479920851637
Q8CB19	19.3171267932598	18.1213507453323	13.5819883416654	18.5925501970644	14.2281737150184	13.9008342203647	16.2833872129309	19.7673339295799	14.4398384111234	11.589143703193	17.672748307329	11.5184221359179
Q923X1	13.7323199527844	16.905956143816	15.727060009775	16.1154415366851	15.4722728339238	15.6940588084714	16.2131371742585	15.9606797900343	17.7012372059121	16.0073080564213	16.3676714836903	15.4625501761419
Q3U4F3	14.0252086358734	15.0863524123341	14.7441814746259	14.6665341491963	14.8048024469687	13.9843179330438	14.8576276455453	13.0841563891923	15.140107680625	14.9106105467502	14.3333531454947	14.3264547696089
D3YVU4	17.6106410431639	15.9584720361798	16.0934577794903	15.7462655276581	16.0632056663048	16.6951693192281	15.6134856096442	15.4345761426563	16.7909030090315	16.5966194838329	15.7480944218932	17.3581360672143
K4DI76	14.0743626871889	12.926233495879	13.7249901195277	9.74169152806067	13.4308693733989	12.9869582330868	14.8160195148685	17.0530161584306	12.9293950238879	14.8901551694676	13.3709207317102	13.4394103185965
Q3TZI7	14.5287418139783	13.7696090616007	14.4828746102576	13.9721699200764	14.3140661170056	14.9405605647758	16.7784740727628	13.6786011179884	15.5084285664761	16.8034584838571	14.8866512992215	15.7247285531204
Q5SWY8	18.1811338792573	16.7573206823508	15.4103222328388	15.1767524236035	15.4822969767086	16.3632337755209	16.1944644727784	15.4950446078908	15.5285059177955	15.4846512595321	15.4908971941605	14.9662753571244
Q3T9E5	14.0060286926476	15.209937252899	15.1229731886288	14.8793669745336	13.0726674211029	15.2889128993308	14.5988202297994	15.4145502698248	17.4995666150645	13.1125026694417	14.1257997762731	14.4148648185691
Q8C7B4	18.0876059066974	17.834598563916	17.9588442861124	17.4306369206677	17.1832967759961	16.97932450255	17.4662486704411	15.9177695049739	16.6928713470343	17.4298824435131	16.9144488184282	17.6140436277345
Q3UV17	12.8374529718713	13.9149208132171	14.3338135861437	14.7188374463725	14.9811511058565	14.2841384395584	17.0523531285581	15.2992653191965	15.5260244779801	17.0853017848051	14.2624989590264	14.6123307389216
Q3TZQ2	20.3602167696848	15.8901295287123	20.4925184698076	20.143484334728	21.3477487005889	20.1749517318489	13.0374422836035	14.7843590063654	18.9789349833753	15.8733239444417	20.1568991207342	16.9342269866984
Q80YX1-4	13.78145781673	13.9981462393409	13.6777042839258	14.1931361502814	13.7946872298069	13.3295229503543	16.2957522137253	12.7340256486418	13.4150733096969	13.7929653435499	14.576933585019	15.5418450689403
E9PYK8	13.8568880610799	15.2653338650687	16.3996147953514	16.4733748877921	16.4436173538684	15.3515577488589	14.1454741874383	15.9287412318798	14.3437808849087	15.7661250490095	15.1789647536197	14.7615582883079
Q3UUY6	17.4656452792273	17.3683556721505	16.9718461834308	16.4451858589103	16.4303047730083	17.3267468766912	15.451659209689	16.6880439215866	17.8069056865738	15.1842585696642	16.6683693104764	17.3260864977459
Q07456	17.3333333266143	16.7318064815583	17.1182088728987	16.5248291757605	15.6210230990311	19.022507173825	17.5098970980414	14.6920934207895	17.580010951867	15.4895524718792	17.4943230975645	17.6709072820821
Q8C3K6	20.1544745846598	18.3841599324785	18.8241490128423	18.5414243861185	16.3492141653144	18.8066727602565	15.6112627108789	14.0863412790714	16.9469594555468	13.4372086732001	18.3148124617503	17.0819032377549
A2TJ61	14.2260146808573	13.0252842303291	10.1063110096397	12.4985510110893	9.77415130909294	13.4323145703746	13.2925524002535	8.84609208113022	14.8164873409146	10.5666095181582	12.3234277444342	12.699505248069
Q9DCV7	17.9761103009717	18.6266605949226	19.6269671633694	19.3041295665624	20.6896162445766	19.3138095515121	20.0614440905098	21.0159793838686	19.7938891643457	21.4584061002361	19.7680165076351	19.3723479960418
C6KI89	15.4681583067562	16.0531328580231	15.3839040263407	15.1922910215545	16.4830791701425	14.7982048056654	15.6418979808361	15.9047854588889	15.6168901991878	15.6884786880568	15.3642272344054	15.0358781909079
P98063	12.0438045326563	15.4343256887504	13.9068442697132	13.6251294721451	13.9493647161258	13.3959996067562	16.829392009878	12.9779382267216	16.0283108771981	15.9447844745189	13.9675824830545	13.5430897502567
P12787	15.3088940479321	14.6640901497609	13.9409739622979	14.5985557538746	14.4304256377051	13.7696999735491	12.768529741432	16.5607402055085	14.0306115816574	15.528539388335	13.8976331783828	15.3009403632414
D3Z5U5	14.007839502305	14.504160985935	15.0816085020107	13.9611939376805	15.138129865067	13.5479780453257	13.4385636187494	12.8754691722226	12.3478992894894	13.7457599062167	13.2149110200428	12.865338006804
Q95555	18.492632177638	19.0748482650959	19.9804792909914	19.6905843704976	20.6847389948118	19.0136983620615	19.4260945251216	20.5198947418023	19.2171152433363	20.0500640603029	19.2382072106646	18.9085985145097
Q5DTH5	19.1482874723428	18.1702857941048	18.093698559155	17.8309774513285	18.6264344532979	17.4439793809816	17.4951169631516	19.107080931681	17.4466422723654	19.2884727369378	16.9539745307954	18.405365376696
A3KGK3	13.0033377158233	14.1273198880914	12.7506036807101	14.5485669069568	12.4055770911748	12.0999291401488	14.7356608329824	16.7443956427012	11.4186402149367	15.4509616121916	14.1719493506954	13.2933711967385
Q8JZZ0	18.9789195490966	18.975199141763	17.8866222035253	17.4272182821261	20.1585986785763	17.1901853914	18.0851558406415	17.8763573937381	16.5015245678444	20.3620638522459	17.3487905490492	16.6768381639213
Q3UDH4	15.3910575013751	14.642462990959	15.0583888687692	14.5234801541205	15.5272301000637	14.1375263328351	17.7997138021437	11.776289562738	18.4167503838546	14.0728806086649	14.9496748231127	13.3741260798673
Q3TFA5	14.811484574959	15.9032027095481	17.0062537086706	17.0087748360777	17.2514885689174	16.6555386736674	16.8215377559119	16.8035431094327	16.5985899026302	18.0867172186054	17.1235318995968	18.384170483076
Q62356	11.4275064064344	12.5063338394773	11.2129129203837	11.240696847852	12.4264636607852	12.4607455805713	13.2386100429123	11.1487273187977	10.8617612535952	14.0456062082968	11.5071170240518	10.4712767545527
Q3UP47	14.1963375126237	16.2081094490979	16.0800533907299	14.9723510447797	15.8491789824793	17.5940171494729	17.992402449466	13.2476394515051	16.1264859336204	15.7893073927691	16.5549146119494	17.5078371635311
Q3TJ66	18.6672471941582	17.575109011546	18.189764417972	18.0795433331526	17.6072849302394	19.1203234879956	19.6521763098332	17.0358485096439	20.0014466061468	18.4816787033798	18.7891548683063	20.1057956810544
Q5DU00-2	18.7251635695469	20.2475732699517	17.4888461286047	21.0122889364713	16.427710072135	16.7602155223573	18.4178472670144	21.0050374948077	19.273063597984	17.126510295325	19.2289016302754	16.553880857815
Q6YJU2	19.0827028341889	18.9344883936587	15.8044077959354	17.6289013491588	14.6273027399993	17.3518741644156	19.483234534162	16.8841047807098	19.2874212572859	17.5768153910465	18.5482133358385	18.4703371059688
E0CXU4	15.0100560026559	13.8407709057277	15.5372993280924	15.1310494633734	16.8488599233147	15.533497203419	15.3333043839347	15.7993217694914	15.2257523353059	15.6520747009905	15.3017718662264	13.9845284806405
P11352	16.0574453385718	17.4476587757475	17.8552773783538	17.3941542453358	17.7402829106509	17.0213658247796	17.5793931076884	17.8279931273163	18.5376448156015	19.3438763524194	17.7825046445552	18.4106447182497
E9Q1T9	18.4164593925073	18.850399543287	20.8960987380978	20.0652563848734	21.0481687614129	19.5692399311667	18.9830906586461	20.1859035263451	18.3364376781927	20.6675310650786	19.129819383249	19.1555150699926
Q3UP23	19.5054160640629	20.2257836851869	16.6036244394323	19.1285179270113	15.3974683115138	13.9716368791244	17.080735757074	17.6019408700098	15.2925969231391	16.608672779999	17.0513403785545	14.1720390958067
Q9CPW5	16.4182718519538	19.069982049374	20.3247067569756	18.7773113113085	18.938618560767	19.6937278050588	19.1350340626123	17.1529566852322	18.7209891220065	19.6723191558592	18.4980381190601	20.1070365423443
Q8CEL5	15.5571627018209	15.2804643487546	16.7190996445939	16.6736083249649	17.7276046173619	16.5825480440425	16.5790712888838	17.4525545326101	16.5012311807482	17.6072670430944	16.6186733504349	17.1533258615224
Q922Q8	18.6477689519417	18.4708510255322	16.8741501064985	17.0637675236711	19.1533111864242	16.7550411173636	17.7555212792933	18.0877389200291	17.6752574945052	19.553209796848	16.6266707658881	17.8111438807301
Q3V300	16.9058876580438	15.9053632791701	15.8378009772118	16.1811103484842	15.9779995329971	15.8831598667196	16.0450320566275	18.3794509128903	17.7100402638511	17.3231118423587	16.3297875433612	17.8067372921404
Q5IRN0	17.4343867772409	16.5301521464866	17.379323105413	15.9606212868606	16.4104492153578	17.2023208790807	16.9155969518805	14.116179882233	17.8620707647687	15.640670007526	16.1242701760463	16.3829209299798
E9Q368	12.0043825516254	14.4434422647163	14.1394091179273	15.3425192488983	14.2250959592763	13.9118488292986	14.8346232769914	15.8588618835762	15.5173704236517	15.8151255607166	15.0035248152456	15.6452844132332
J3QK46	14.9920418872181	13.8717354414532	15.4720735765496	14.8055230470776	16.3540322018456	15.0127989018051	14.4699593022786	14.9993289653724	15.066397810942	16.0591671961492	14.3523765003847	13.7908711500807
Q8BYI9	13.247159391198	12.9874753251672	12.8650347633329	13.2712855195883	13.1427973311383	12.6037753192811	16.0883574091866	17.2516359713195	15.1432076702875	16.5304504090986	14.4737734241063	15.2908255473598
I6L9I7	16.6832158182138	17.1826082845001	18.6102120126249	17.644350637588	18.207175863576	17.8857038819204	18.1357844974573	18.2524747794759	16.4385907998384	18.7717103631436	17.4069769402937	17.397596567935
